"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
165,90,84,1,62,78,0.5,20,8,6,2,54,2,"male",9,23,"Low","Medium",3,"High","6",1.45161290322581,0.568120130311951,1,"overestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
166,93,83,1,93,67,0.384615384615385,1,10,3,1,31,2,"male",15,16,"Low","Low",3,"High","3",1,0.116507227086144,0,"correct",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
166,60,60,0,84,72,0,2,10,1,1,31,2,"male",12,28,"High","Low",3,"High","1",0.714285714285714,-0.169207058628142,-1,"underestimate",0,1,-9,1,"Stay",3,"HL","3","Experiment 1"
166,41,41,0,58,50,0,3,10,5,2,31,2,"male",12,14,"High","Medium",3,"High","5",0.706896551724138,-0.176596221189718,-1,"underestimate",0,1,-5,1,"Stay",NA,NA,NA,"Experiment 1"
166,105,100,1,79,80,0.2,4,9,5,2,31,2,"male",17,15,"Low","Medium",3,"High","5",1.32911392405063,0.445621151136777,1,"overestimate",0,0,-4,2,"Compromise",NA,NA,NA,"Experiment 1"
166,50,59,1,57,60,0.9,5,10,1,1,31,2,"male",9,18,"Low","Low",3,"High","1",0.87719298245614,-0.00629979045771567,-1,"underestimate",0,0,-9,2,"Compromise",3,"HL","3","Experiment 1"
166,31,36,0,94,37,0.833333333333333,6,10,10,3,31,2,"male",9,12,"High","High",3,"High","10",0.329787234042553,-0.553705538871303,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
166,50,48,1,44,40,0.2,7,9,1,1,31,2,"male",9,10,"Low","Low",3,"High","1",1.13636363636364,0.25287086344978,1,"overestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
166,100,95,1,76,81,0.263157894736842,8,9,6,2,31,2,"male",15,9,"Low","Medium",3,"High","6",1.31578947368421,0.432296700770355,1,"overestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
166,42,46,0,98,49,0.571428571428571,9,8,7,3,31,2,"male",10,8,"High","High",3,"High","7",0.428571428571429,-0.454921344342427,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
166,46,50,1,62,55,0.444444444444444,10,10,3,1,31,2,"male",9,7,"Low","Low",3,"High","3",0.741935483870968,-0.141557289042888,-1,"underestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
166,25,26,0,93,43,0.0555555555555556,11,10,8,3,31,2,"male",17,24,"High","High",3,"High","8",0.268817204301075,-0.614675568612781,-1,"underestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
166,36,36,0,84,47,0,12,8,9,3,31,2,"male",8,12,"High","High",3,"High","9",0.428571428571429,-0.454921344342427,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
166,73,64,1,58,55,0.5,13,8,4,1,31,2,"male",9,8,"Low","Low",3,"High","4",1.25862068965517,0.375127916741316,1,"overestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
166,37,41,0,79,47,0.4,14,8,7,3,31,2,"male",14,8,"High","High",3,"High","7",0.468354430379747,-0.415138342534109,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
166,43,46,1,57,50,0.428571428571429,15,8,9,3,31,2,"male",12,8,"Low","High",3,"High","9",0.754385964912281,-0.129106808001575,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
166,37,37,0,94,48,0,16,10,7,3,31,2,"male",17,22,"High","High",3,"High","7",0.393617021276596,-0.48987575163726,-1,"underestimate",0,1,-3,1,"Stay",4,"HH","1","Experiment 1"
166,13,13,0,44,32,0,17,10,6,2,31,2,"male",11,8,"High","Medium",3,"High","6",0.295454545454545,-0.588038227459311,-1,"underestimate",0,1,-4,1,"Stay",NA,NA,NA,"Experiment 1"
166,35,35,0,76,44,0,18,9,3,1,31,2,"male",26,10,"High","Low",3,"High","3",0.460526315789474,-0.422966457124382,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
166,101,101,1,98,85,0,19,9,7,3,31,2,"male",8,9,"Low","High",3,"High","7",1.03061224489796,0.147119471984103,1,"overestimate",0,1,-2,1,"Stay",4,"HH","1","Experiment 1"
166,51,52,1,62,61,0.1,20,9,4,1,31,2,"male",14,12,"Low","Low",3,"High","4",0.82258064516129,-0.0609121277525656,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
167,53,55,1,93,64,0.181818181818182,1,6,7,3,36,2,"male",7,15,"Low","High",2,"Medium","7",0.56989247311828,-0.313600299795576,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
167,44,43,0,84,50,-0.166666666666667,2,4,10,3,36,2,"male",5,5,"High","High",1,"Low","10",0.523809523809524,-0.359683249104332,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
167,42,44,0,58,50,0.25,3,3,5,2,36,2,"male",4,4,"High","Medium",1,"Low","5",0.724137931034483,-0.159354841879373,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
167,66,67,1,79,79,0.0769230769230769,4,6,4,1,36,2,"male",5,5,"Low","Low",2,"Medium","4",0.835443037974684,-0.0480497349391724,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
167,49,50,1,57,58,0.111111111111111,5,4,1,1,36,2,"male",8,4,"Low","Low",1,"Low","1",0.859649122807018,-0.0238436501068384,-1,"underestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
167,32,34,0,94,46,0.142857142857143,6,2,6,2,36,2,"male",4,4,"High","Medium",1,"Low","6",0.340425531914894,-0.543067240998962,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
167,40,44,0,44,48,0.5,7,2,9,3,36,2,"male",5,5,"High","High",1,"Low","9",0.909090909090909,0.0255981361770531,-1,"underestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
167,63,67,1,76,76,0.307692307692308,8,2,8,3,36,2,"male",4,4,"Low","High",1,"Low","8",0.828947368421053,-0.0545454044928033,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
167,61,60,0,98,73,-0.0833333333333333,9,2,1,1,36,2,"male",4,9,"High","Low",1,"Low","1",0.622448979591837,-0.261043793322019,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
167,51,50,1,62,61,-0.1,10,2,4,1,36,2,"male",5,5,"Low","Low",1,"Low","4",0.82258064516129,-0.0609121277525656,-1,"underestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
167,47,47,0,93,56,0,11,1,7,3,36,2,"male",3,8,"High","High",1,"Low","7",0.505376344086022,-0.378116428827834,-1,"underestimate",0,1,6,1,"Stay",2,"LH","88","Experiment 1"
167,36,37,0,84,46,0.1,12,1,2,1,36,2,"male",4,4,"High","Low",1,"Low","2",0.428571428571429,-0.454921344342427,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
167,43,46,0,58,52,0.333333333333333,13,1,8,3,36,2,"male",4,4,"High","High",1,"Low","8",0.741379310344828,-0.142113462569028,-1,"underestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
167,59,64,1,79,73,0.357142857142857,14,3,5,2,36,2,"male",4,4,"Low","Medium",1,"Low","5",0.746835443037975,-0.136657329875881,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
167,40,41,0,57,49,0.111111111111111,15,2,6,2,36,2,"male",4,5,"High","Medium",1,"Low","6",0.701754385964912,-0.181738386948944,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
167,60,64,1,94,72,0.333333333333333,16,5,8,3,36,2,"male",4,4,"Low","High",2,"Medium","8",0.638297872340426,-0.24519490057343,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
167,28,30,0,44,35,0.285714285714286,17,1,2,1,36,2,"male",5,5,"High","Low",1,"Low","2",0.636363636363636,-0.24712913655022,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
167,49,53,1,76,60,0.363636363636364,18,4,9,3,36,2,"male",5,4,"Low","High",1,"Low","9",0.644736842105263,-0.238755930808593,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
167,61,62,1,98,73,0.0833333333333333,19,5,1,1,36,2,"male",5,4,"Low","Low",2,"Medium","1",0.622448979591837,-0.261043793322019,-1,"underestimate",0,0,-4,2,"Compromise",NA,NA,NA,"Experiment 1"
167,44,44,1,62,52,0,20,2,2,1,36,2,"male",5,6,"Low","Low",1,"Low","2",0.709677419354839,-0.173815353559017,-1,"underestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
168,75,75,1,93,90,0,1,7,7,3,30,2,"male",22,18,"Low","High",3,"High","7",0.806451612903226,-0.0770411600106302,-1,"underestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
168,50,55,0,84,60,0.5,2,4,8,3,30,2,"male",23,13,"High","High",1,"Low","8",0.595238095238095,-0.288254677675761,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
168,60,60,0,58,47,0,3,6,5,2,30,2,"male",4,11,"High","Medium",2,"Medium","5",1.03448275862069,0.150989985706834,1,"overestimate",0,1,-1,1,"Stay",NA,NA,NA,"Experiment 1"
168,65,81,0,79,80,1.06666666666667,4,5,9,3,30,2,"male",5,10,"High","High",2,"Medium","9",0.822784810126582,-0.0607079627872736,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
168,44,44,0,57,55,0,5,6,7,3,30,2,"male",2,6,"High","High",2,"Medium","7",0.771929824561403,-0.111562948352453,-1,"underestimate",0,1,1,1,"Stay",NA,NA,NA,"Experiment 1"
168,70,70,0,94,85,0,6,5,2,1,30,2,"male",5,4,"High","Low",2,"Medium","2",0.74468085106383,-0.138811921850026,-1,"underestimate",0,1,-3,1,"Stay",NA,NA,NA,"Experiment 1"
168,50,50,1,44,39,0,7,8,6,2,30,2,"male",5,7,"Low","Medium",3,"High","6",1.13636363636364,0.25287086344978,1,"overestimate",0,1,-2,1,"Stay",NA,NA,NA,"Experiment 1"
168,60,65,0,76,72,0.416666666666667,8,5,3,1,30,2,"male",5,12,"High","Low",2,"Medium","3",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,-2,2,"Compromise",NA,NA,NA,"Experiment 1"
168,85,85,1,98,102,0,9,7,1,1,30,2,"male",3,8,"Low","Low",3,"High","1",0.86734693877551,-0.0161458341383458,-1,"underestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
168,70,70,0,62,57,0,10,7,4,1,30,2,"male",4,4,"High","Low",3,"High","4",1.12903225806452,0.24553948515066,1,"overestimate",0,1,-3,1,"Stay",3,"HL","3","Experiment 1"
168,80,90,1,93,98,0.555555555555556,11,7,8,3,30,2,"male",4,7,"Low","High",3,"High","8",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
168,102,102,1,84,80,0,12,8,8,3,30,2,"male",7,7,"Low","High",3,"High","8",1.21428571428571,0.330792941371858,1,"overestimate",0,1,0,1,"Stay",4,"HH","1","Experiment 1"
168,45,45,0,58,55,0,13,7,4,1,30,2,"male",5,4,"High","Low",3,"High","4",0.775862068965517,-0.107630703948339,-1,"underestimate",0,1,-3,1,"Stay",3,"HL","3","Experiment 1"
168,75,80,0,79,90,0.333333333333333,14,8,9,3,30,2,"male",5,7,"High","High",3,"High","9",0.949367088607595,0.0658743156937389,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
168,70,70,1,57,59,0,15,8,6,2,30,2,"male",7,5,"Low","Medium",3,"High","6",1.2280701754386,0.344577402524741,1,"overestimate",0,1,-2,1,"Stay",NA,NA,NA,"Experiment 1"
168,92,92,1,94,103,0,16,8,1,1,30,2,"male",6,6,"Low","Low",3,"High","1",0.978723404255319,0.0952306313414631,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
168,60,60,1,44,49,0,17,9,3,1,30,2,"male",4,6,"Low","Low",3,"High","3",1.36363636363636,0.480143590722508,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
168,66,71,0,76,79,0.384615384615385,18,6,2,1,30,2,"male",6,5,"High","Low",2,"Medium","2",0.868421052631579,-0.015071720282277,-1,"underestimate",0,0,-4,2,"Compromise",NA,NA,NA,"Experiment 1"
168,80,90,1,98,95,0.666666666666667,19,7,7,3,30,2,"male",5,7,"Low","High",3,"High","7",0.816326530612245,-0.0671662423016111,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
168,75,75,1,62,61,0,20,8,6,2,30,2,"male",7,5,"Low","Medium",3,"High","6",1.20967741935484,0.326184646440983,1,"overestimate",0,1,-2,1,"Stay",NA,NA,NA,"Experiment 1"
169,80,95,1,93,110,0.5,1,3,4,1,32,2,"male",12,13,"Low","Low",1,"Low","4",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
169,70,80,0,84,84,0.714285714285714,2,2,4,1,32,2,"male",6,7,"High","Low",1,"Low","4",0.833333333333333,-0.0501594395805226,-1,"underestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
169,85,75,1,58,66,0.526315789473684,3,4,3,1,32,2,"male",4,9,"Low","Low",1,"Low","3",1.46551724137931,0.582024468465454,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
169,60,65,0,79,72,0.416666666666667,4,3,1,1,32,2,"male",6,11,"High","Low",1,"Low","1",0.759493670886076,-0.12399910202778,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
169,45,50,1,57,55,0.5,5,4,7,3,32,2,"male",5,6,"Low","High",1,"Low","7",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
169,60,70,0,94,72,0.833333333333333,6,3,8,3,32,2,"male",7,7,"High","High",1,"Low","8",0.638297872340426,-0.24519490057343,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
169,16,19,0,44,19,1,7,5,10,3,32,2,"male",6,5,"High","High",2,"Medium","10",0.363636363636364,-0.519856409277492,-1,"underestimate",1,0,5,3,"Copy",NA,NA,NA,"Experiment 1"
169,60,70,0,76,72,0.833333333333333,8,3,7,3,32,2,"male",3,5,"High","High",1,"Low","7",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
169,100,95,1,98,85,0.333333333333333,9,4,7,3,32,2,"male",8,14,"Low","High",1,"Low","7",1.02040816326531,0.13691539035145,1,"overestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
169,45,48,0,62,50,0.6,10,3,6,2,32,2,"male",8,9,"High","Medium",1,"Low","6",0.725806451612903,-0.157686321300953,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
169,75,85,1,93,110,0.285714285714286,11,4,4,1,32,2,"male",6,6,"Low","Low",1,"Low","4",0.806451612903226,-0.0770411600106302,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
169,60,65,1,84,70,0.5,12,4,9,3,32,2,"male",4,5,"Low","High",1,"Low","9",0.714285714285714,-0.169207058628142,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
169,40,45,0,58,47,0.714285714285714,13,2,8,3,32,2,"male",6,6,"High","High",1,"Low","8",0.689655172413793,-0.193837600500063,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
169,70,80,1,79,84,0.714285714285714,14,2,9,3,32,2,"male",6,6,"Low","High",1,"Low","9",0.886075949367089,0.00258317645323258,-1,"underestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
169,35,38,1,57,42,0.428571428571429,15,3,2,1,32,2,"male",6,7,"Low","Low",1,"Low","2",0.614035087719298,-0.269457685194558,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
169,70,80,1,94,82,0.833333333333333,16,4,6,2,32,2,"male",6,7,"Low","Medium",1,"Low","6",0.74468085106383,-0.138811921850026,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
169,40,45,1,44,49,0.555555555555556,17,3,3,1,32,2,"male",4,7,"Low","Low",1,"Low","3",0.909090909090909,0.0255981361770531,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
169,60,70,0,76,75,0.666666666666667,18,3,6,2,32,2,"male",5,7,"High","Medium",1,"Low","6",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,3,2,"Compromise",NA,NA,NA,"Experiment 1"
169,80,90,0,98,96,0.625,19,2,6,2,32,2,"male",4,8,"High","Medium",1,"Low","6",0.816326530612245,-0.0671662423016111,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
169,40,44,0,62,48,0.5,20,3,1,1,32,2,"male",5,5,"High","Low",1,"Low","1",0.645161290322581,-0.238331482591275,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
170,61,68,1,93,75,0.5,1,7,8,3,43,1,"female",8,8,"Low","High",3,"High","8",0.655913978494624,-0.227578794419232,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
170,39,42,0,84,46,0.428571428571429,2,7,2,1,43,1,"female",5,11,"High","Low",3,"High","2",0.464285714285714,-0.419207058628142,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
170,36,40,0,58,44,0.5,3,6,6,2,43,1,"female",8,9,"High","Medium",2,"Medium","6",0.620689655172414,-0.262803117741442,-1,"underestimate",0,0,0,2,"Compromise",NA,NA,NA,"Experiment 1"
170,51,57,1,79,63,0.5,4,5,7,3,43,1,"female",7,7,"Low","High",2,"Medium","7",0.645569620253165,-0.237923152660691,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
170,44,49,0,57,53,0.555555555555556,5,4,2,1,43,1,"female",7,6,"High","Low",1,"Low","2",0.771929824561403,-0.111562948352453,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
170,51,55,1,94,57,0.666666666666667,6,4,8,3,43,1,"female",9,8,"Low","High",1,"Low","8",0.542553191489362,-0.340939581424494,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
170,30,32,0,44,34,0.5,7,5,9,3,43,1,"female",5,7,"High","High",2,"Medium","9",0.681818181818182,-0.201674591095674,-1,"underestimate",0,0,4,2,"Compromise",NA,NA,NA,"Experiment 1"
170,46,51,1,76,54,0.625,8,4,4,1,43,1,"female",6,7,"Low","Low",1,"Low","4",0.605263157894737,-0.278229615019119,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
170,61,65,1,98,72,0.363636363636364,9,6,8,3,43,1,"female",7,7,"Low","High",2,"Medium","8",0.622448979591837,-0.261043793322019,-1,"underestimate",0,0,2,2,"Compromise",NA,NA,NA,"Experiment 1"
170,37,40,1,62,42,0.6,10,5,6,2,43,1,"female",11,11,"Low","Medium",2,"Medium","6",0.596774193548387,-0.286718579365469,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
170,59,63,1,93,67,0.5,11,5,6,2,43,1,"female",14,8,"Low","Medium",2,"Medium","6",0.634408602150538,-0.249084170763318,-1,"underestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
170,40,44,1,84,48,0.5,12,4,3,1,43,1,"female",6,7,"Low","Low",1,"Low","3",0.476190476190476,-0.40730229672338,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
170,40,45,1,58,49,0.555555555555556,13,6,3,1,43,1,"female",10,6,"Low","Low",2,"Medium","3",0.689655172413793,-0.193837600500063,-1,"underestimate",0,0,-3,2,"Compromise",NA,NA,NA,"Experiment 1"
170,42,49,0,79,54,0.583333333333333,14,4,1,1,43,1,"female",6,6,"High","Low",1,"Low","1",0.531645569620253,-0.351847203293603,-1,"underestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
170,37,39,0,57,42,0.4,15,4,7,3,43,1,"female",5,11,"High","High",1,"Low","7",0.649122807017544,-0.234369965896312,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
170,37,42,1,94,48,0.454545454545455,16,4,4,1,43,1,"female",9,7,"Low","Low",1,"Low","4",0.393617021276596,-0.48987575163726,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
170,37,41,0,44,45,0.5,17,3,4,1,43,1,"female",6,7,"High","Low",1,"Low","4",0.840909090909091,-0.042583682004765,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
170,47,51,0,76,55,0.5,18,6,5,2,43,1,"female",6,8,"High","Medium",2,"Medium","5",0.618421052631579,-0.265071720282277,-1,"underestimate",0,0,-1,2,"Compromise",NA,NA,NA,"Experiment 1"
170,52,57,0,98,60,0.625,19,4,10,3,43,1,"female",8,9,"High","High",1,"Low","10",0.530612244897959,-0.352880528015897,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
170,54,60,0,62,65,0.545454545454545,20,4,8,3,43,1,"female",5,7,"High","High",1,"Low","8",0.870967741935484,-0.0125250309783721,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
171,49,60,1,93,60,1,1,8,4,1,29,2,"male",11,17,"Low","Low",3,"High","4",0.526881720430108,-0.356611052483748,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
171,31,46,0,84,46,1,2,8,2,1,29,2,"male",10,19,"High","Low",3,"High","2",0.369047619047619,-0.514445153866237,-1,"underestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
171,51,63,1,58,63,1,3,7,2,1,29,2,"male",8,11,"Low","Low",3,"High","2",0.879310344827586,-0.00418242808626978,-1,"underestimate",1,0,-5,3,"Copy",3,"HL","3","Experiment 1"
171,70,84,1,79,84,1,4,7,9,3,29,2,"male",11,10,"Low","High",3,"High","9",0.886075949367089,0.00258317645323258,-1,"underestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1"
171,21,43,0,57,43,1,5,6,6,2,29,2,"male",10,10,"High","Medium",2,"Medium","6",0.368421052631579,-0.515071720282277,-1,"underestimate",1,0,0,3,"Copy",NA,NA,NA,"Experiment 1"
171,51,57,0,94,57,1,6,6,8,3,29,2,"male",6,10,"High","High",2,"Medium","8",0.542553191489362,-0.340939581424494,-1,"underestimate",1,0,2,3,"Copy",NA,NA,NA,"Experiment 1"
171,34,41,0,44,41,1,7,6,8,3,29,2,"male",7,9,"High","High",2,"Medium","8",0.772727272727273,-0.110765500186583,-1,"underestimate",1,0,2,3,"Copy",NA,NA,NA,"Experiment 1"
171,34,40,0,76,40,1,8,6,10,3,29,2,"male",8,9,"High","High",2,"Medium","10",0.447368421052632,-0.436124351861224,-1,"underestimate",1,0,4,3,"Copy",NA,NA,NA,"Experiment 1"
171,53,65,1,98,65,1,9,6,9,3,29,2,"male",6,10,"Low","High",2,"Medium","9",0.540816326530612,-0.342676446383244,-1,"underestimate",1,0,3,3,"Copy",NA,NA,NA,"Experiment 1"
171,40,50,1,62,50,1,10,5,6,2,29,2,"male",6,12,"Low","Medium",2,"Medium","6",0.645161290322581,-0.238331482591275,-1,"underestimate",1,0,1,3,"Copy",NA,NA,NA,"Experiment 1"
171,36,42,0,93,42,1,11,5,3,1,29,2,"male",7,8,"High","Low",2,"Medium","3",0.387096774193548,-0.496395998720308,-1,"underestimate",1,0,-2,3,"Copy",NA,NA,NA,"Experiment 1"
171,47,52,1,84,52,1,12,6,6,2,29,2,"male",6,12,"Low","Medium",2,"Medium","6",0.55952380952381,-0.323968963390046,-1,"underestimate",1,0,0,3,"Copy",NA,NA,NA,"Experiment 1"
171,64,51,1,58,51,1,13,6,3,1,29,2,"male",7,12,"Low","Low",2,"Medium","3",1.10344827586207,0.219955502948213,1,"overestimate",1,0,-3,3,"Copy",NA,NA,NA,"Experiment 1"
171,53,65,1,79,65,1,14,9,6,2,29,2,"male",6,9,"Low","Medium",3,"High","6",0.670886075949367,-0.212606696964489,-1,"underestimate",1,0,-3,3,"Copy",NA,NA,NA,"Experiment 1"
171,58,47,1,57,47,1,15,8,1,1,29,2,"male",7,10,"Low","Low",3,"High","1",1.01754385964912,0.134051086735267,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
171,59,71,0,94,71,1,16,8,1,1,29,2,"male",5,9,"High","Low",3,"High","1",0.627659574468085,-0.255833198445771,-1,"underestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
171,46,34,0,44,34,1,17,6,9,3,29,2,"male",6,8,"High","High",2,"Medium","9",1.04545454545455,0.161961772540689,1,"overestimate",1,0,3,3,"Copy",NA,NA,NA,"Experiment 1"
171,60,72,0,76,72,1,18,6,7,3,29,2,"male",5,9,"High","High",2,"Medium","7",0.789473684210526,-0.0940190887033296,-1,"underestimate",1,0,1,3,"Copy",NA,NA,NA,"Experiment 1"
171,60,73,1,98,73,1,19,6,1,1,29,2,"male",5,8,"Low","Low",2,"Medium","1",0.612244897959184,-0.271247874954672,-1,"underestimate",1,0,-5,3,"Copy",NA,NA,NA,"Experiment 1"
171,59,70,0,62,70,1,20,7,7,3,29,2,"male",6,9,"High","High",3,"High","7",0.951612903225806,0.0681201303119505,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
172,80,85,1,93,110,0.166666666666667,1,7,4,1,26,2,"male",11,10,"Low","Low",3,"High","4",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
172,97,85,0,84,78,0.631578947368421,2,3,7,3,26,2,"male",5,10,"High","High",1,"Low","7",1.1547619047619,0.271269131848049,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
172,60,60,0,58,49,0,3,2,3,1,26,2,"male",6,10,"High","Low",1,"Low","3",1.03448275862069,0.150989985706834,1,"overestimate",0,1,1,1,"Stay",1,"LL","11","Experiment 1"
172,100,87,0,79,80,0.65,4,2,9,3,26,2,"male",5,10,"High","High",1,"Low","9",1.26582278481013,0.382330011896271,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
172,77,67,0,57,63,0.714285714285714,5,1,7,3,26,2,"male",6,9,"High","High",1,"Low","7",1.35087719298246,0.4673844200686,1,"overestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
172,106,100,0,94,85,0.285714285714286,6,2,2,1,26,2,"male",4,12,"High","Low",1,"Low","2",1.12765957446809,0.244166801554229,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
172,70,65,0,44,56,0.357142857142857,7,4,5,2,26,2,"male",4,6,"High","Medium",1,"Low","5",1.59090909090909,0.707416317995235,1,"overestimate",0,0,1,2,"Compromise",NA,NA,NA,"Experiment 1"
172,78,78,0,76,64,0,8,2,1,1,26,2,"male",4,7,"High","Low",1,"Low","1",1.02631578947368,0.142823016559828,1,"overestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
