"","ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate.1","time_estimate.2","uncertainty","confidence_other","confidence_self_category","confidence_self","social_confidence_factor","norm1","std_error","under","under_factor","copy","stay","diff_conf","heuristic","heuristic_f","interaction","interaction_f","linetype","experiment"
"1778",168,75,80,0,79,90,0.333333333333333,14,8,9,2,30,2,"male",5,7,"High","High",2,"High","9",0.949367088607595,0.0658743156937389,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1779",168,92,92,1,94,103,0,16,8,1,1,30,2,"male",6,6,"Low","Low",2,"High","1",0.978723404255319,0.0952306313414631,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1780",168,60,60,1,44,49,0,17,9,3,1,30,2,"male",4,6,"Low","Low",2,"High","3",1.36363636363636,0.480143590722508,1,"overestimate",0,1,-6,1,"Stay",3,"HL","3","Experiment 1"
"1781",168,80,90,1,98,95,0.666666666666667,19,7,7,2,30,2,"male",5,7,"Low","High",2,"High","7",0.816326530612245,-0.0671662423016111,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1782",169,80,95,1,93,110,0.5,1,3,4,1,32,2,"male",12,13,"Low","Low",1,"Low","4",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"1783",169,70,80,0,84,84,0.714285714285714,2,2,4,1,32,2,"male",6,7,"High","Low",1,"Low","4",0.833333333333333,-0.0501594395805226,-1,"underestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
"1784",169,85,75,1,58,66,0.526315789473684,3,4,3,1,32,2,"male",4,9,"Low","Low",1,"Low","3",1.46551724137931,0.582024468465454,1,"overestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1785",169,60,65,0,79,72,0.416666666666667,4,3,1,1,32,2,"male",6,11,"High","Low",1,"Low","1",0.759493670886076,-0.12399910202778,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
"1786",169,45,50,1,57,55,0.5,5,4,7,2,32,2,"male",5,6,"Low","High",1,"Low","7",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1787",169,60,70,0,94,72,0.833333333333333,6,3,8,2,32,2,"male",7,7,"High","High",1,"Low","8",0.638297872340426,-0.24519490057343,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1788",169,60,70,0,76,72,0.833333333333333,8,3,7,2,32,2,"male",3,5,"High","High",1,"Low","7",0.789473684210526,-0.0940190887033296,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1789",169,100,95,1,98,85,0.333333333333333,9,4,7,2,32,2,"male",8,14,"Low","High",1,"Low","7",1.02040816326531,0.13691539035145,1,"overestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1790",169,75,85,1,93,110,0.285714285714286,11,4,4,1,32,2,"male",6,6,"Low","Low",1,"Low","4",0.806451612903226,-0.0770411600106302,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1791",169,60,65,1,84,70,0.5,12,4,9,2,32,2,"male",4,5,"Low","High",1,"Low","9",0.714285714285714,-0.169207058628142,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1792",169,40,45,0,58,47,0.714285714285714,13,2,8,2,32,2,"male",6,6,"High","High",1,"Low","8",0.689655172413793,-0.193837600500063,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1793",169,70,80,1,79,84,0.714285714285714,14,2,9,2,32,2,"male",6,6,"Low","High",1,"Low","9",0.886075949367089,0.00258317645323258,-1,"underestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1794",169,35,38,1,57,42,0.428571428571429,15,3,2,1,32,2,"male",6,7,"Low","Low",1,"Low","2",0.614035087719298,-0.269457685194558,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1795",169,40,45,1,44,49,0.555555555555556,17,3,3,1,32,2,"male",4,7,"Low","Low",1,"Low","3",0.909090909090909,0.0255981361770531,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1796",169,40,44,0,62,48,0.5,20,3,1,1,32,2,"male",5,5,"High","Low",1,"Low","1",0.645161290322581,-0.238331482591275,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
"1797",170,61,68,1,93,75,0.5,1,7,8,2,43,1,"female",8,8,"Low","High",2,"High","8",0.655913978494624,-0.227578794419232,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1798",170,39,42,0,84,46,0.428571428571429,2,7,2,1,43,1,"female",5,11,"High","Low",2,"High","2",0.464285714285714,-0.419207058628142,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1799",170,44,49,0,57,53,0.555555555555556,5,4,2,1,43,1,"female",7,6,"High","Low",1,"Low","2",0.771929824561403,-0.111562948352453,-1,"underestimate",0,0,-2,2,"Compromise",1,"LL","11","Experiment 1"
"1800",170,51,55,1,94,57,0.666666666666667,6,4,8,2,43,1,"female",9,8,"Low","High",1,"Low","8",0.542553191489362,-0.340939581424494,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1801",170,46,51,1,76,54,0.625,8,4,4,1,43,1,"female",6,7,"Low","Low",1,"Low","4",0.605263157894737,-0.278229615019119,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1802",170,40,44,1,84,48,0.5,12,4,3,1,43,1,"female",6,7,"Low","Low",1,"Low","3",0.476190476190476,-0.40730229672338,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1803",170,42,49,0,79,54,0.583333333333333,14,4,1,1,43,1,"female",6,6,"High","Low",1,"Low","1",0.531645569620253,-0.351847203293603,-1,"underestimate",0,0,-3,2,"Compromise",1,"LL","11","Experiment 1"
"1804",170,37,39,0,57,42,0.4,15,4,7,2,43,1,"female",5,11,"High","High",1,"Low","7",0.649122807017544,-0.234369965896312,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1805",170,37,42,1,94,48,0.454545454545455,16,4,4,1,43,1,"female",9,7,"Low","Low",1,"Low","4",0.393617021276596,-0.48987575163726,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1806",170,37,41,0,44,45,0.5,17,3,4,1,43,1,"female",6,7,"High","Low",1,"Low","4",0.840909090909091,-0.042583682004765,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"1807",170,52,57,0,98,60,0.625,19,4,10,2,43,1,"female",8,9,"High","High",1,"Low","10",0.530612244897959,-0.352880528015897,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1808",170,54,60,0,62,65,0.545454545454545,20,4,8,2,43,1,"female",5,7,"High","High",1,"Low","8",0.870967741935484,-0.0125250309783721,-1,"underestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1809",171,49,60,1,93,60,1,1,8,4,1,29,2,"male",11,17,"Low","Low",2,"High","4",0.526881720430108,-0.356611052483748,-1,"underestimate",1,0,-4,3,"Copy",3,"HL","3","Experiment 1"
"1810",171,31,46,0,84,46,1,2,8,2,1,29,2,"male",10,19,"High","Low",2,"High","2",0.369047619047619,-0.514445153866237,-1,"underestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"1811",171,51,63,1,58,63,1,3,7,2,1,29,2,"male",8,11,"Low","Low",2,"High","2",0.879310344827586,-0.00418242808626978,-1,"underestimate",1,0,-5,3,"Copy",3,"HL","3","Experiment 1"
"1812",171,70,84,1,79,84,1,4,7,9,2,29,2,"male",11,10,"Low","High",2,"High","9",0.886075949367089,0.00258317645323258,-1,"underestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1"
"1813",171,58,47,1,57,47,1,15,8,1,1,29,2,"male",7,10,"Low","Low",2,"High","1",1.01754385964912,0.134051086735267,1,"overestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1814",171,59,71,0,94,71,1,16,8,1,1,29,2,"male",5,9,"High","Low",2,"High","1",0.627659574468085,-0.255833198445771,-1,"underestimate",1,0,-7,3,"Copy",3,"HL","3","Experiment 1"
"1815",171,59,70,0,62,70,1,20,7,7,2,29,2,"male",6,9,"High","High",2,"High","7",0.951612903225806,0.0681201303119505,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
"1816",172,80,85,1,93,110,0.166666666666667,1,7,4,1,26,2,"male",11,10,"Low","Low",2,"High","4",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"1817",172,97,85,0,84,78,0.631578947368421,2,3,7,2,26,2,"male",5,10,"High","High",1,"Low","7",1.1547619047619,0.271269131848049,1,"overestimate",0,0,4,2,"Compromise",2,"LH","88","Experiment 1"
"1818",172,60,60,0,58,49,0,3,2,3,1,26,2,"male",6,10,"High","Low",1,"Low","3",1.03448275862069,0.150989985706834,1,"overestimate",0,1,1,1,"Stay",1,"LL","11","Experiment 1"
"1819",172,100,87,0,79,80,0.65,4,2,9,2,26,2,"male",5,10,"High","High",1,"Low","9",1.26582278481013,0.382330011896271,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1820",172,77,67,0,57,63,0.714285714285714,5,1,7,2,26,2,"male",6,9,"High","High",1,"Low","7",1.35087719298246,0.4673844200686,1,"overestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1821",172,106,100,0,94,85,0.285714285714286,6,2,2,1,26,2,"male",4,12,"High","Low",1,"Low","2",1.12765957446809,0.244166801554229,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1822",172,78,78,0,76,64,0,8,2,1,1,26,2,"male",4,7,"High","Low",1,"Low","1",1.02631578947368,0.142823016559828,1,"overestimate",0,1,-1,1,"Stay",1,"LL","11","Experiment 1"
"1823",172,122,120,0,98,97,0.08,9,2,2,1,26,2,"male",4,5,"High","Low",1,"Low","2",1.24489795918367,0.361405186269818,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1824",172,86,86,1,93,110,0,11,8,4,1,26,2,"male",4,7,"Low","Low",2,"High","4",0.924731182795699,0.0412384098818429,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"1825",172,52,53,1,58,62,0.1,13,9,8,2,26,2,"male",5,6,"Low","High",2,"High","8",0.896551724137931,0.0130589512240751,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1826",172,93,93,1,79,75,0,14,7,2,1,26,2,"male",5,4,"Low","Low",2,"High","2",1.17721518987342,0.293722416959562,1,"overestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"1827",172,77,74,0,44,58,0.157894736842105,17,1,4,1,26,2,"male",4,9,"High","Low",1,"Low","4",1.75,0.866507227086144,1,"overestimate",0,0,3,2,"Compromise",1,"LL","11","Experiment 1"
"1828",172,125,123,1,98,100,0.08,19,7,9,2,26,2,"male",4,6,"Low","High",2,"High","9",1.27551020408163,0.392017431167777,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1829",172,61,68,1,62,73,0.583333333333333,20,8,8,2,26,2,"male",5,6,"Low","High",2,"High","8",0.983870967741935,0.10037819482808,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1830",173,72,69,1,93,67,0.6,1,2,3,1,61,2,"male",6,6,"Low","Low",1,"Low","3",0.774193548387097,-0.109299224526759,-1,"underestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"1831",173,99,95,0,79,80,0.210526315789474,4,1,9,2,61,2,"male",8,7,"High","High",1,"Low","9",1.25316455696203,0.369671784048169,1,"overestimate",0,0,8,2,"Compromise",2,"LH","88","Experiment 1"
"1832",173,88,84,0,57,72,0.25,5,1,1,1,61,2,"male",5,6,"High","Low",1,"Low","1",1.54385964912281,0.660366876208951,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1833",173,106,104,1,94,85,0.0952380952380952,6,2,2,1,61,2,"male",8,5,"Low","Low",1,"Low","2",1.12765957446809,0.244166801554229,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1834",173,77,75,0,44,58,0.105263157894737,7,1,4,1,61,2,"male",6,5,"High","Low",1,"Low","4",1.75,0.866507227086144,1,"overestimate",0,0,3,2,"Compromise",1,"LL","11","Experiment 1"
"1835",173,103,102,1,76,82,0.0476190476190476,8,1,8,2,61,2,"male",7,5,"Low","High",1,"Low","8",1.35526315789474,0.471770384980881,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1836",173,118,117,0,98,94,0.0416666666666667,9,1,8,2,61,2,"male",7,5,"High","High",1,"Low","8",1.20408163265306,0.320588859739205,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1837",173,96,94,0,62,76,0.1,10,1,4,1,61,2,"male",6,12,"High","Low",1,"Low","4",1.54838709677419,0.664894323860338,1,"overestimate",0,0,3,2,"Compromise",1,"LL","11","Experiment 1"
"1838",173,119,117,1,93,110,0.222222222222222,11,2,4,1,61,2,"male",7,6,"Low","Low",1,"Low","4",1.27956989247312,0.396077119559262,1,"overestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
"1839",173,103,101,0,84,84,0.105263157894737,12,1,7,2,61,2,"male",5,4,"High","High",1,"Low","7",1.22619047619048,0.34269770327662,1,"overestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1840",173,101,100,1,58,80,0.0476190476190476,13,2,8,2,61,2,"male",3,4,"Low","High",1,"Low","8",1.74137931034483,0.857886537430972,1,"overestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1841",173,119,118,1,79,95,0.0416666666666667,14,1,8,2,61,2,"male",6,5,"Low","High",1,"Low","8",1.50632911392405,0.622836341010195,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1842",173,101,98,0,94,78,0.130434782608696,16,1,1,1,61,2,"male",5,16,"High","Low",1,"Low","1",1.07446808510638,0.190975312192527,1,"overestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1843",173,83,80,1,44,64,0.157894736842105,17,2,7,2,61,2,"male",6,4,"Low","High",1,"Low","7",1.88636363636364,1.00287086344978,1,"overestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1844",173,122,119,0,98,97,0.12,19,1,2,1,61,2,"male",6,6,"High","Low",1,"Low","2",1.24489795918367,0.361405186269818,1,"overestimate",0,0,1,2,"Compromise",1,"LL","11","Experiment 1"
"1845",173,92,90,1,62,73,0.105263157894737,20,1,8,2,61,2,"male",7,5,"Low","High",1,"Low","8",1.48387096774194,0.60037819482808,1,"overestimate",0,0,7,2,"Compromise",2,"LH","88","Experiment 1"
"1846",174,63,63,1,93,67,0,1,7,3,1,31,1,"female",8,12,"Low","Low",2,"High","3",0.67741935483871,-0.206073418075146,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"1847",174,58,63,0,84,70,0.416666666666667,2,7,9,2,31,1,"female",6,4,"High","High",2,"High","9",0.69047619047619,-0.193016582437666,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1848",174,40,40,0,57,47,0,5,7,8,2,31,1,"female",7,6,"High","High",2,"High","8",0.701754385964912,-0.181738386948944,-1,"underestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"1849",174,38,39,1,44,46,0.125,7,8,3,1,31,1,"female",6,6,"Low","Low",2,"High","3",0.863636363636364,-0.0198564092774923,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1850",174,86,91,0,98,104,0.277777777777778,9,8,7,2,31,1,"female",3,5,"High","High",2,"High","7",0.877551020408163,-0.00594175250569273,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1851",174,59,61,0,84,70,0.181818181818182,12,7,3,1,31,1,"female",7,7,"High","Low",2,"High","3",0.702380952380952,-0.181111820532904,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1852",174,43,44,0,58,52,0.111111111111111,13,7,4,1,31,1,"female",3,4,"High","Low",2,"High","4",0.741379310344828,-0.142113462569028,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"1853",174,57,61,1,79,67,0.4,14,8,9,2,31,1,"female",7,6,"Low","High",2,"High","9",0.721518987341772,-0.161973785572084,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1854",174,37,38,1,57,42,0.2,15,8,7,2,31,1,"female",7,5,"Low","High",2,"High","7",0.649122807017544,-0.234369965896312,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1855",174,58,58,1,76,70,0,18,7,3,1,31,1,"female",4,6,"Low","Low",2,"High","3",0.763157894736842,-0.120334878177014,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"1856",174,74,77,0,98,90,0.1875,19,4,3,1,31,1,"female",6,7,"High","Low",1,"Low","3",0.755102040816326,-0.128390732097529,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1857",174,43,46,0,62,53,0.3,20,4,7,2,31,1,"female",4,5,"High","High",1,"Low","7",0.693548387096774,-0.189944385817082,-1,"underestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1858",175,28,36,0,94,36,1,6,7,2,1,27,1,"female",15,11,"High","Low",2,"High","2",0.297872340425532,-0.585620432488324,-1,"underestimate",1,0,-5,3,"Copy",3,"HL","3","Experiment 1"
"1859",175,38,47,0,76,47,1,8,7,8,2,27,1,"female",14,11,"High","High",2,"High","8",0.5,-0.383492772913856,-1,"underestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
"1860",175,63,72,1,98,72,1,9,7,8,2,27,1,"female",13,12,"Low","High",2,"High","8",0.642857142857143,-0.240635630056713,-1,"underestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
"1861",175,32,46,0,62,46,1,10,7,7,2,27,1,"female",16,9,"High","High",2,"High","7",0.516129032258065,-0.367363740655791,-1,"underestimate",1,0,0,3,"Copy",4,"HH","1","Experiment 1"
"1862",175,60,72,1,84,72,1,12,7,1,1,27,1,"female",8,8,"Low","Low",2,"High","1",0.714285714285714,-0.169207058628142,-1,"underestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"1863",175,64,52,1,58,52,1,13,7,8,2,27,1,"female",15,12,"Low","High",2,"High","8",1.10344827586207,0.219955502948213,1,"overestimate",1,0,1,3,"Copy",4,"HH","1","Experiment 1"
"1864",175,64,75,0,79,75,1,14,7,2,1,27,1,"female",10,11,"High","Low",2,"High","2",0.810126582278481,-0.073366190635375,-1,"underestimate",1,0,-5,3,"Copy",3,"HL","3","Experiment 1"
"1865",175,42,50,1,44,50,1,17,7,9,2,27,1,"female",8,9,"Low","High",2,"High","9",0.954545454545455,0.0710526816315986,-1,"underestimate",1,0,2,3,"Copy",4,"HH","1","Experiment 1"
"1866",175,35,42,0,62,42,1,20,7,1,1,27,1,"female",13,9,"High","Low",2,"High","1",0.564516129032258,-0.318976643881598,-1,"underestimate",1,0,-6,3,"Copy",3,"HL","3","Experiment 1"
"1867",176,80,87,1,93,110,0.233333333333333,1,9,4,1,39,2,"male",5,8,"Low","Low",2,"High","4",0.860215053763441,-0.0232777191504151,-1,"underestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1868",176,74,74,0,84,89,0,2,8,10,2,39,2,"male",5,9,"High","High",2,"High","10",0.880952380952381,-0.00254039196147504,-1,"underestimate",0,1,2,1,"Stay",4,"HH","1","Experiment 1"
"1869",176,95,88,1,79,75,0.35,4,9,7,2,39,2,"male",5,18,"Low","High",2,"High","7",1.20253164556962,0.319038872655764,1,"overestimate",0,0,-2,2,"Compromise",4,"HH","1","Experiment 1"
"1870",176,64,61,1,57,51,0.230769230769231,5,8,1,1,39,2,"male",5,7,"Low","Low",2,"High","1",1.12280701754386,0.239314244630004,1,"overestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
"1871",176,86,89,1,94,103,0.176470588235294,6,8,7,2,39,2,"male",7,7,"Low","High",2,"High","7",0.914893617021277,0.0314008441074206,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1872",176,43,43,1,44,52,0,7,9,4,1,39,2,"male",8,7,"Low","Low",2,"High","4",0.977272727272727,0.0937799543588713,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"1873",176,92,85,1,76,73,0.368421052631579,8,9,1,1,39,2,"male",5,6,"Low","Low",2,"High","1",1.21052631578947,0.327033542875618,1,"overestimate",0,0,-8,2,"Compromise",3,"HL","3","Experiment 1"
"1874",176,102,95,0,98,80,0.318181818181818,9,8,3,1,39,2,"male",7,8,"High","Low",2,"High","3",1.04081632653061,0.157323553616756,1,"overestimate",0,0,-5,2,"Compromise",3,"HL","3","Experiment 1"
"1875",176,74,74,1,62,60,0,10,8,9,2,39,2,"male",5,4,"Low","High",2,"High","9",1.19354838709677,0.310055614182918,1,"overestimate",0,1,1,1,"Stay",4,"HH","1","Experiment 1"
"1876",176,55,59,0,84,67,0.333333333333333,12,8,4,1,39,2,"male",6,6,"High","Low",2,"High","4",0.654761904761905,-0.228730868151951,-1,"underestimate",0,0,-4,2,"Compromise",3,"HL","3","Experiment 1"
"1877",176,64,58,1,57,51,0.461538461538462,15,8,1,1,39,2,"male",4,6,"Low","Low",2,"High","1",1.12280701754386,0.239314244630004,1,"overestimate",0,0,-7,2,"Compromise",3,"HL","3","Experiment 1"
"1878",176,70,76,1,94,84,0.428571428571429,16,9,8,2,39,2,"male",4,4,"Low","High",2,"High","8",0.74468085106383,-0.138811921850026,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
"1879",176,44,47,0,44,53,0.333333333333333,17,9,9,2,39,2,"male",4,9,"High","High",2,"High","9",1,0.116507227086144,0,"correct",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1880",176,57,62,0,76,70,0.384615384615385,18,7,10,2,39,2,"male",5,7,"High","High",2,"High","10",0.75,-0.133492772913856,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
"1881",176,50,54,0,98,60,0.4,19,8,10,2,39,2,"male",25,11,"High","High",2,"High","10",0.510204081632653,-0.373288691281203,-1,"underestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1882",177,80,80,0,84,90,0,2,3,3,1,39,2,"male",10,19,"High","Low",1,"Low","3",0.952380952380952,0.0688881794670964,-1,"underestimate",0,1,0,1,"Stay",1,"LL","11","Experiment 1"
"1883",177,70,64,0,58,55,0.4,3,2,4,1,39,2,"male",10,15,"High","Low",1,"Low","4",1.20689655172414,0.323403778810282,1,"overestimate",0,0,2,2,"Compromise",1,"LL","11","Experiment 1"
"1884",177,50,50,1,57,60,0,5,8,1,1,39,2,"male",7,12,"Low","Low",2,"High","1",0.87719298245614,-0.00629979045771567,-1,"underestimate",0,1,-7,1,"Stay",3,"HL","3","Experiment 1"
"1885",177,50,47,1,44,40,0.3,7,8,10,2,39,2,"male",7,7,"Low","High",2,"High","10",1.13636363636364,0.25287086344978,1,"overestimate",0,0,2,2,"Compromise",4,"HH","1","Experiment 1"
"1886",177,70,73,0,76,84,0.214285714285714,8,2,2,1,39,2,"male",9,10,"High","Low",1,"Low","2",0.921052631578947,0.0375598586650914,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1887",177,70,67,1,62,56,0.214285714285714,10,7,7,2,39,2,"male",5,11,"Low","High",2,"High","7",1.12903225806452,0.24553948515066,1,"overestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1888",177,80,85,0,84,91,0.454545454545455,12,4,9,2,39,2,"male",4,7,"High","High",1,"Low","9",0.952380952380952,0.0688881794670964,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1889",177,44,44,0,57,53,0,15,4,2,1,39,2,"male",6,11,"High","Low",1,"Low","2",0.771929824561403,-0.111562948352453,-1,"underestimate",0,1,-2,1,"Stay",1,"LL","11","Experiment 1"
"1890",177,77,82,0,94,90,0.384615384615385,16,3,3,1,39,2,"male",5,8,"High","Low",1,"Low","3",0.819148936170213,-0.0643438367436432,-1,"underestimate",0,0,0,2,"Compromise",1,"LL","11","Experiment 1"
"1891",177,42,44,0,44,51,0.222222222222222,17,3,2,1,39,2,"male",6,8,"High","Low",1,"Low","2",0.954545454545455,0.0710526816315986,-1,"underestimate",0,0,-1,2,"Compromise",1,"LL","11","Experiment 1"
"1892",177,130,118,1,98,104,0.461538461538462,19,4,7,2,39,2,"male",6,13,"Low","High",1,"Low","7",1.3265306122449,0.443037839331042,1,"overestimate",0,0,3,2,"Compromise",2,"LH","88","Experiment 1"
"1893",177,50,55,0,62,60,0.5,20,4,9,2,39,2,"male",3,7,"High","High",1,"Low","9",0.806451612903226,-0.0770411600106302,-1,"underestimate",0,0,5,2,"Compromise",2,"LH","88","Experiment 1"
"1894",178,49,50,0,84,60,0.0909090909090909,2,7,8,2,39,2,"male",6,6,"High","High",2,"High","8",0.583333333333333,-0.300159439580523,-1,"underestimate",0,0,1,2,"Compromise",4,"HH","1","Experiment 1"
"1895",178,34,35,0,57,41,0.142857142857143,5,9,3,1,39,2,"male",4,3,"High","Low",2,"High","3",0.596491228070175,-0.287001544843681,-1,"underestimate",0,0,-6,2,"Compromise",3,"HL","3","Experiment 1"
"1896",178,77,88,1,94,90,0.846153846153846,6,3,9,2,39,2,"male",3,5,"Low","High",1,"Low","9",0.819148936170213,-0.0643438367436432,-1,"underestimate",0,0,6,2,"Compromise",2,"LH","88","Experiment 1"
"1897",178,31,32,1,44,40,0.111111111111111,7,7,10,2,39,2,"male",3,4,"Low","High",2,"High","10",0.704545454545455,-0.178947318368401,-1,"underestimate",0,0,3,2,"Compromise",4,"HH","1","Experiment 1"
"1898",178,39,40,0,58,45,0.166666666666667,13,7,4,1,39,2,"male",5,8,"High","Low",2,"High","4",0.672413793103448,-0.211078979810408,-1,"underestimate",0,0,-3,2,"Compromise",3,"HL","3","Experiment 1"
"1899",179,50,50,1,93,56,0,1,8,7,2,40,2,"male",4,12,"Low","High",2,"High","7",0.537634408602151,-0.345858364311705,-1,"underestimate",0,1,-1,1,"Stay",4,"HH","1","Experiment 1"
"1900",179,40,40,0,58,49,0,3,7,3,1,40,2,"male",5,11,"High","Low",2,"High","3",0.689655172413793,-0.193837600500063,-1,"underestimate",0,1,-4,1,"Stay",3,"HL","3","Experiment 1"
"1901",179,40,45,1,57,47,0.714285714285714,5,8,8,2,40,2,"male",5,6,"Low","High",2,"High","8",0.701754385964912,-0.181738386948944,-1,"underestimate",0,0,0,2,"Compromise",4,"HH","1","Experiment 1"
"1902",179,35,35,1,44,42,0,7,9,4,1,40,2,"male",4,10,"Low","Low",2,"High","4",0.795454545454545,-0.0880382274593106,-1,"underestimate",0,1,-5,1,"Stay",3,"HL","3","Experiment 1"
"1903",179,65,70,1,76,78,0.384615384615385,8,8,7,2,40,2,"male",3,6,"Low","High",2,"High","7",0.855263157894737,-0.0282296150191191,-1,"underestimate",0,0,-1,2,"Compromise",4,"HH","1","Experiment 1"
